Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Mitsubishi,1998,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2,Compact,2dr Hatchback,22.0,16.0,436.0,6710.0
Mitsubishi,1998,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,22.0,17.0,436.0,3701.0
Mitsubishi,1998,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,23.0,17.0,436.0,4671.0
Mitsubishi,1999,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,23.0,17.0,436.0,5306.0
Mitsubishi,1999,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2,Compact,2dr Hatchback,22.0,16.0,436.0,7600.0
Mitsubishi,1999,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,22.0,17.0,436.0,4090.0
Chrysler,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,37570.0
Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,31.0,19.0,1013.0,31695.0
Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,31.0,19.0,1013.0,38070.0
Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,44895.0
Chrysler,2015,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,31.0,19.0,1013.0,35070.0
Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,31.0,19.0,1013.0,42395.0
Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,34195.0
Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,40570.0
Chrysler,2016,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,38095.0
Chrysler,2016,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,31.0,19.0,1013.0,35595.0
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,45190.0
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,31.0,19.0,1013.0,32260.0
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,37755.0
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,41055.0
Chrysler,2016,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,31.0,19.0,1013.0,36090.0
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,31.0,19.0,1013.0,42690.0
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,31.0,19.0,1013.0,38555.0
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,31.0,19.0,1013.0,35255.0
Chrysler,2016,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,38590.0
Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,34760.0
Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,41135.0
Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,45270.0
Chrysler,2017,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,38670.0
Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,30.0,19.0,1013.0,38635.0
Chrysler,2017,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,30.0,19.0,1013.0,36170.0
Chrysler,2017,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,38175.0
Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,30.0,19.0,1013.0,32340.0
Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,30.0,19.0,1013.0,42770.0
Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4,Large,Sedan,27.0,18.0,1013.0,34840.0
Chrysler,2017,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,30.0,19.0,1013.0,35675.0
Chrysler,2002,premium unleaded (required),250.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,24.0,16.0,1013.0,32065.0
Chrysler,2002,premium unleaded (required),250.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,24.0,16.0,1013.0,28540.0
Chrysler,2003,premium unleaded (required),255.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,25.0,16.0,1013.0,32315.0
Chrysler,2003,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,25.0,16.0,1013.0,28885.0
Chrysler,2004,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,25.0,16.0,1013.0,29185.0
Chrysler,2004,premium unleaded (required),255.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,25.0,16.0,1013.0,32615.0
Nissan,1994,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,22.0,16.0,2009.0,2847.0
Nissan,1994,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,16.0,2009.0,2488.0
Nissan,1994,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2,Compact,2dr Hatchback,22.0,16.0,2009.0,2683.0
Nissan,1994,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,16.0,2009.0,2553.0
Nissan,1995,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,16.0,2009.0,3049.0
Nissan,1995,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,17.0,2009.0,2774.0
Nissan,1995,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,17.0,2009.0,2702.0
Nissan,1995,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,22.0,17.0,2009.0,3101.0
Nissan,1996,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,16.0,2009.0,3510.0
Nissan,1996,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,17.0,2009.0,3107.0
Nissan,1996,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,22.0,17.0,2009.0,3624.0
Nissan,1996,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,22.0,17.0,2009.0,3185.0
Mazda,1992,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,33.0,25.0,586.0,2000.0
Mazda,1992,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,33.0,25.0,586.0,2000.0
Mazda,1993,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,33.0,25.0,586.0,2000.0
Mazda,1993,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,32.0,24.0,586.0,2000.0
Mazda,1994,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2,Compact,2dr Hatchback,33.0,25.0,586.0,2000.0
Mercedes-Benz,1990,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,23.0,19.0,617.0,2144.0
Mercedes-Benz,1990,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,23.0,19.0,617.0,2098.0
Mercedes-Benz,1991,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,23.0,19.0,617.0,2178.0
Mercedes-Benz,1991,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,23.0,19.0,617.0,2311.0
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23.0,17.0,2009.0,36550.0
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23.0,17.0,2009.0,41250.0
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,24.0,17.0,2009.0,30600.0
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,24.0,17.0,2009.0,37100.0
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,18.0,2009.0,27900.0
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,18.0,2009.0,32700.0
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,40250.0
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,35550.0
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,18.0,2009.0,36100.0
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,24.0,17.0,2009.0,33200.0
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,37900.0
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,18.0,2009.0,29600.0
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,18.0,2009.0,38070.0
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23.0,17.0,2009.0,38900.0
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,24.0,17.0,2009.0,33840.0
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,38630.0
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23.0,17.0,2009.0,39630.0
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,24.0,17.0,2009.0,37740.0
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23.0,17.0,2009.0,41980.0
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,36280.0
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,18.0,2009.0,36740.0
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,40980.0
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,18.0,2009.0,38680.0
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,18.0,2009.0,28510.0
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,18.0,2009.0,30210.0
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,24.0,17.0,2009.0,31210.0
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,25.0,18.0,2009.0,33340.0
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23.0,17.0,2009.0,37280.0
Nissan,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,41570.0
Nissan,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,36870.0
Nissan,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23.0,17.0,2009.0,42570.0
Nissan,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23.0,17.0,2009.0,37870.0
Nissan,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,39220.0
Nissan,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23.0,17.0,2009.0,40220.0
Ferrari,2002,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,15.0,10.0,2774.0,74078.125
Ferrari,2002,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,15.0,10.0,2774.0,74078.125
Ferrari,2002,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15.0,10.0,2774.0,74078.125
Ferrari,2002,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,15.0,10.0,2774.0,74078.125
Ferrari,2003,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,15.0,10.0,2774.0,74078.125
Ferrari,2003,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15.0,10.0,2774.0,74078.125
Ferrari,2003,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,15.0,10.0,2774.0,74078.125
Ferrari,2003,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,15.0,10.0,2774.0,74078.125
Ferrari,2004,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15.0,10.0,2774.0,74078.125
Ferrari,2004,premium unleaded (required),425.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,15.0,10.0,2774.0,74078.125
Ferrari,2004,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2,Compact,Coupe,15.0,10.0,2774.0,74078.125
Ferrari,2004,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2,Compact,Convertible,15.0,10.0,2774.0,74078.125
Ferrari,2004,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,15.0,10.0,2774.0,74078.125
Nissan,2015,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,46790.0
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,48100.0
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,29990.0
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25.0,18.0,2009.0,41820.0
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,31290.0
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,34870.0
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,33570.0
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25.0,18.0,2009.0,46570.0
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,37970.0
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,37070.0
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25.0,18.0,2009.0,49400.0
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,45270.0
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,39270.0
Nissan,2015,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,45490.0
Nissan,2015,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,41990.0
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,38370.0
Nissan,2015,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,43290.0
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25.0,18.0,2009.0,41820.0
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,48100.0
Nissan,2016,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,43290.0
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,39270.0
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,34870.0
Nissan,2016,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,41990.0
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,38370.0
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,45270.0
Nissan,2016,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,45490.0
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,29990.0
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25.0,18.0,2009.0,46570.0
Nissan,2016,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,46790.0
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25.0,18.0,2009.0,49400.0
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,37070.0
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,31290.0
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,37970.0
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,33570.0
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,37970.0
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,38370.0
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,34870.0
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,29990.0
Nissan,2017,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,45490.0
Nissan,2017,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,41990.0
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,45270.0
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,33570.0
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Convertible,24.0,17.0,2009.0,48100.0
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,39270.0
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25.0,18.0,2009.0,46570.0
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25.0,18.0,2009.0,49400.0
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,2009.0,37070.0
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25.0,18.0,2009.0,41820.0
Nissan,2017,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,46790.0
Nissan,2017,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,43290.0
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26.0,19.0,2009.0,31290.0
Mazda,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,37.0,25.0,586.0,25045.0
Mazda,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,39.0,28.0,586.0,26095.0
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,41.0,30.0,586.0,23795.0
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,41.0,29.0,586.0,19595.0
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,41.0,29.0,586.0,18445.0
Mazda,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,37.0,25.0,586.0,23845.0
Mazda,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37.0,27.0,586.0,25395.0
Mazda,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,39.0,28.0,586.0,24895.0
Mazda,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35.0,26.0,586.0,25545.0
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40.0,30.0,586.0,24295.0
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,41.0,30.0,586.0,19495.0
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40.0,29.0,586.0,20095.0
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40.0,30.0,586.0,19995.0
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40.0,30.0,586.0,21145.0
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40.0,29.0,586.0,23245.0
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,41.0,29.0,586.0,16945.0
Mazda,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35.0,26.0,586.0,24345.0
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,41.0,30.0,586.0,20645.0
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40.0,29.0,586.0,18945.0
Mazda,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37.0,27.0,586.0,26595.0
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,41.0,29.0,586.0,22745.0
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,41.0,30.0,586.0,17995.0
Mazda,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,41.0,29.0,586.0,22545.0
Mazda,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,41.0,30.0,586.0,21095.0
Mazda,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37.0,27.0,586.0,25495.0
Mazda,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40.0,29.0,586.0,20745.0
Mazda,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40.0,30.0,586.0,24295.0
Mazda,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,41.0,30.0,586.0,23595.0
Mazda,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40.0,30.0,586.0,21795.0
Mazda,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,41.0,29.0,586.0,17845.0
Mazda,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37.0,27.0,586.0,26495.0
Mazda,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,37.0,25.0,586.0,24745.0
Mazda,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,41.0,30.0,586.0,18895.0
Mazda,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40.0,30.0,586.0,19595.0
Mazda,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40.0,29.0,586.0,23245.0
Mazda,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40.0,29.0,586.0,18545.0
Mazda,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,39.0,28.0,586.0,25795.0
Mazda,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,41.0,29.0,586.0,20045.0
Mazda,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35.0,26.0,586.0,25445.0
Mazda,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4,Compact,Sedan,39.0,28.0,586.0,24795.0
Mazda,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4,Midsize,Sedan,37.0,28.0,586.0,21495.0
